id,ident,name,lat,lon,country,municipality
662,SSJ,Sandnessjøen Airport (Stokka),65.956802368164,12.468899726868,Norway,Sandnessjoen
663,TOS,Tromsø Airport,,69.68329620361328,18.918899536132812,Norway,Tromso
664,TRF,Sandefjord Airport, Torp,59.1866989136,10.258600235,Norway,Sandefjord
665,TRD,Trondheim Airport Værnes,63.4578018,10.9239998,Norway,Trondheim
666,SVG,Stavanger Airport Sola,58.876701354,5.6377801895,Norway,Stavanger
667,\N,Babice Airport,52.26850128173828,20.910999298095703,Poland,Warsaw
668,GDN,Gdańsk Lech Wałęsa Airport,54.377601623535156,18.46619987487793,Poland,Gdansk
669,KRK,Kraków John Paul II International Airport,50.077702,19.7848,Poland,Krakow
670,\N,Muchowiec Airport,50.23809814453125,19.03420066833496,Poland,Katowice
671,KTW,Katowice International Airport,50.4743,19.08,Poland,Katowice
673,\N,Mielec Airport,50.32229995727539,21.462099075317383,Poland,Mielec
674,POZ,Poznań-Ławica Airport,52.421001434299995,16.8262996674,Poland,Poznan
675,RZE,Rzeszów-Jasionka Airport,50.1100006104,22.0189990997,Poland,Rzeszow
676,SZZ,Szczecin-Goleniów "Solidarność" Airport,53.584701538100006,14.902199745199999,Poland,Szczecin
677,OSP,Redzikowo Air Base,54.47890090942383,17.107500076293945,Poland,Slupsk
678,\N,Swidwin Military Air Base,53.790599823,15.826299667399999,Poland,Shapaja
679,WAW,Warsaw Chopin Airport,52.1656990051,20.967100143399996,Poland,Warsaw
680,WRO,Copernicus Wrocław Airport,51.1026992798,16.885799408,Poland,Wroclaw
681,IEG,Zielona Góra-Babimost Airport,52.138500213600004,15.7986001968,Poland,Zielona Gora
682,\N,Malmen Air Base,58.40230178833008,15.525699615478516,Sweden,Linkoeping
683,\N,Bråvalla Air Base,58.61090087890625,16.103599548339844,Sweden,Norrkoeping
684,\N,Uppsala Airport,59.897300720214844,17.588600158691406,Sweden,Uppsala
685,RNB,Ronneby Airport,56.266700744629,15.265000343323,Sweden,Ronneby
686,\N,Råda Air Base,58.49810028076172,13.053199768066406,Sweden,Rada
687,GOT,Gothenburg-Landvetter Airport,57.662799835205,12.279800415039,Sweden,Gothenborg
688,JKG,Jönköping Airport,57.757598876953125,14.068699836730957,Sweden,Joenkoeping
689,\N,Falköping Airport,58.1697998046875,13.587800025939941,Sweden,Falkoping
690,LDK,Lidköping-Hovby Airport,58.4655,13.1744,Sweden,Lidkoping
691,GSE,Gothenburg City Airport,57.7747,11.8704,Sweden,Gothenborg
692,KVB,Skövde Airport,58.45640182495117,13.972700119018555,Sweden,Skovde
693,THN,Trollhättan-Vänersborg Airport,58.31809997558594,12.345000267028809,Sweden,Trollhattan
694,\N,Karlsborg Air Base,58.51380157470703,14.507100105285645,Sweden,Karlsborg
695,\N,Såtenäs Air Base,58.42639923095703,12.714400291442871,Sweden,Satenas
696,\N,Barkarby Airport,59.4144743644,17.8821372986,Sweden,Stockholm
697,KSK,Karlskoga Airport,59.34590148925781,14.49590015411377,Sweden,Karlskoga
698,MXX,Mora Airport,60.957901,14.5114,Sweden,Mora
699,NYO,Stockholm Skavsta Airport,58.78860092163086,16.912200927734375,Sweden,Stockholm
700,\N,Arvika Airport,59.6759,12.6394,Sweden,Arvika
701,\N,Emmaboda Airfield,56.610802,15.6048,Sweden,Emmaboda
702,\N,Feringe Airport,56.9502983093,13.921699523900001,Sweden,Ljungby
703,KID,Kristianstad Airport,55.92169952392578,14.08549976348877,Sweden,Kristianstad
704,\N,Landskrona Airport,55.94599914550781,12.869999885559082,Sweden,Landskrona
705,OSK,Oskarshamn Airport,57.350498,16.497999,Sweden,Oskarshamn
706,\N,Anderstorp Airport,57.264198303222656,13.59939956665039,Sweden,Anderstorp
707,KLR,Kalmar Airport,56.68550109863281,16.287599563598633,Sweden,Kalkmar
708,MMX,Malmö Sturup Airport,55.536305364,13.376197814900001,Sweden,Malmoe
709,HAD,Halmstad Airport,56.69110107421875,12.820199966430664,Sweden,Halmstad
710,\N,Hagshult Air Base,57.292198,14.1372,Sweden,Hagshult
711,VXO,Växjö Kronoberg Airport,56.929100036621094,14.727999687194824,Sweden,Vaxjo
712,\N,Hallviken Airport,63.73830032348633,15.45829963684082,Sweden,Hallviken
713,\N,Hedlanda Airport,62.40890121459999,13.747200012199999,Sweden,Hede
714,EVG,Sveg Airport,62.04779815673828,14.422900199890137,Sweden,Sveg
715,GEV,Gällivare Airport,67.13240051269531,20.814599990844727,Sweden,Gallivare
716,HUV,Hudiksvall Airport,61.7681007385,17.0806999207,Sweden,Hudiksvall
717,\N,Jokkmokk Airport,66.49620056152344,20.147199630737305,Sweden,Jokkmokk
718,KRF,Kramfors Sollefteå Airport,63.04859924316406,17.76889991760254,Sweden,Kramfors
719,LYC,Lycksele Airport,64.54830169677734,18.71619987487793,Sweden,Lycksele
720,\N,Optand Airport,63.12860107421875,14.802800178527832,Sweden,Optand
721,SDL,Sundsvall-Härnösand Airport,62.528099060058594,17.443899154663086,Sweden,Sundsvall
722,OER,Örnsköldsvik Airport,63.40829849243164,18.989999771118164,Sweden,Ornskoldsvik
723,\N,Piteå Airport,65.39830017089844,21.260799407958984,Sweden,Pitea
724,KRN,Kiruna Airport,67.821998596191,20.336799621582,Sweden,Kiruna
725,\N,Orsa Airport,61.189998626708984,14.712599754333496,Sweden,Orsa
726,SFT,Skellefteå Airport,64.62480163574219,21.076900482177734,Sweden,Skelleftea
727,\N,Sättna Airport,62.4814,17.002899,Sweden,Sattna
728,UME,Umeå Airport,63.791801452637,20.282800674438,Sweden,Umea
729,VHM,Vilhelmina Airport,64.5791015625,16.833599090576172,Sweden,Vilhelmina
730,AJR,Arvidsjaur Airport,65.59030151367188,19.28190040588379,Sweden,Arvidsjaur
731,ORB,Örebro Airport,59.22370147705078,15.038000106811523,Sweden,Orebro
733,VST,Stockholm Västerås Airport,59.58940124511719,16.63360023498535,Sweden,Vasteras
734,LLA,Luleå Airport,65.543800354004,22.121999740601,Sweden,Lulea
735,\N,Vidsel Air Base,65.87529754638672,20.149900436401367,Sweden,Vidsel
736,\N,Arboga Airport,59.386600494384766,15.924099922180176,Sweden,Arboga
737,ARN,Stockholm-Arlanda Airport,59.651901245117,17.918600082397,Sweden,Stockholm
738,BMA,Stockholm-Bromma Airport,59.354400634765625,17.941699981689453,Sweden,Stockholm
739,BLE,Borlange Airport,60.422000885009766,15.515199661254883,Sweden,Borlange
740,HLF,Hultsfred Airport,57.525799,15.8233,Sweden,Hultsfred
741,GVX,Gävle Sandviken Airport,60.593299865722656,16.951400756835938,Sweden,Gavle
742,LPI,Linköping City Airport,58.4062004089,15.680500030500001,Sweden,Linkoeping
743,NRK,Norrköping Airport,58.586299896240234,16.250600814819336,Sweden,Norrkoeping
745,EKT,Eskilstuna Airport,59.35110092163086,16.70840072631836,Sweden,Eskilstuna
746,VBY,Visby Airport,57.662799835205,18.346200942993,Sweden,Visby
748,\N,Kalixfors Airport,67.76480102539062,20.257200241088867,Sweden,Kalixfors
750,SPM,Spangdahlem Air Base,49.9726982117,6.69250011444,Germany,Spangdahlem
751,RMS,Ramstein Air Base,49.4369010925293,7.600279808044434,Germany,Ramstein
753,GHF,[Duplicate] Giebelstadt Army Air Field,49.648101806599996,9.966489791870002,Germany,Giebelstadt
754,\N,Bückeburg Air Base,52.2785,9.08217,Germany,Brueckeburg
755,ZCN,Celle Airport,52.59120178222656,10.022100448608398,Germany,Celle
756,\N,Rheine Bentlage Air Base,52.291199,7.387,Germany,Rheine-brentlange
757,FRZ,Fritzlar Airport,51.1146,9.286,Germany,Fritzlar
758,\N,Laupheim Air Base,48.220299,9.91002,Germany,Laupheim
759,\N,Mendig Airfield,50.366001,7.31533,Germany,Mendig
760,\N,Niederstetten Army Air Base,49.391945,9.958889,Germany,Niederstetten
761,\N,Roth Airport,49.217498779296875,11.100199699401855,Germany,Roth
762,\N,Fassberg Air Base,52.919399,10.185827,Germany,Fassberg
763,\N,Grafenwohr Army Air Field,49.698699951171875,11.940199851989746,Germany,Grafenwoehr
764,ZNF,Hanau Army Air Field,50.169201,8.96159,Germany,Hanau
765,\N,Hohenfels Army Air Field,49.218101501464844,11.836099624633789,Germany,Hohenfels
766,KZG,Flugplatz Kitzingen,49.743099,10.2006,Germany,Kitzingen
767,FCN,Nordholz Naval Airbase,53.7677001953,8.658499717709999,Germany,Nordholz
768,\N,Diepholz Air Base,52.585556,8.342222,Germany,Diepholz
769,GKE,Geilenkirchen Air Base,50.9608,6.04242,Germany,Geilenkirchen
770,\N,Hohn Air Base,54.312199,9.53817,Germany,Hohn
771,\N,Jever Air Base,53.533501,7.88867,Germany,Jever
772,RLG,Rostock-Laage Airport,53.9182014465,12.278300285299999,Germany,Laage
773,\N,Nörvenich Air Base,50.8312,6.65817,Germany,Noervenich
774,WBG,Schleswig Air Base,54.459301,9.51633,Germany,Schleswig
775,\N,Wittmundhafen Airport,53.54779815673828,7.667329788208008,Germany,Wittmundhafen
777,\N,Wunstorf Air Base,52.457298,9.42717,Germany,Wunstorf
778,\N,Vilseck Army Air Field,49.63359832763672,11.767200469970703,Germany,Vilseck
779,\N,Coleman Army Air Field,49.5635986328125,8.463390350341797,Germany,Coleman
780,WIE,Wiesbaden Army Airfield,50.049800872802734,8.325400352478027,Germany,Wiesbaden
781,\N,Landsberg Lech Air Base,48.070599,10.906,Germany,Landsberg
782,\N,Büchel Air Base,50.1738014221,7.06333017349,Germany,Buechel
783,\N,Erding Airport,48.32229995727539,11.948699951171875,Germany,Erding
784,FEL,Fürstenfeldbruck Air Base,48.205555,11.266944,Germany,Fuerstenfeldbruck
785,\N,Holzdorf Air Base,51.767799,13.1677,Germany,Holzdorf
786,IGS,Ingolstadt Manching Airport,48.7156982421875,11.534000396728516,Germany,Ingolstadt
787,\N,Lechfeld Air Base,48.185504,10.8612,Germany,Lechfeld
788,\N,Neuburg AFB,48.710999,11.2115,Germany,Neuburg
789,GUT,Gütersloh Air Base,51.922798,8.30633,Germany,Guetersloh
790,ALJ,Alexander Bay Airport,-28.575001,16.5333,South Africa,Alexander Bay
791,AGZ,Aggeneys Airport,-29.28179931640625,18.813899993896484,South Africa,Aggeneys
792,\N,Brakpan Airport,-26.23859977722168,28.301799774169922,South Africa,Brakpan
793,BIY,Bisho Airport,-32.8970985413,27.279100418099997,South Africa,Bisho
794,BFN,Bram Fischer International Airport,-29.092699050900002,26.302400589,South Africa,Bloemfontein
795,\N,Bethlehem Airport,-28.2483997345,28.3360996246,South Africa,Bethlehem
796,\N,Hendrik Potgieter Airport,-27.36680030822754,26.629199981689453,South Africa,Bothaville
797,CPT,Cape Town International Airport,-33.9648017883,18.6016998291,South Africa,Cape Town
798,\N,Calvinia Airport,-31.50029945373535,19.725900650024414,South Africa,Calvinia
799,DUR,King Shaka International Airport,-29.6144444444,31.1197222222,South Africa,Durban
800,ELS,Ben Schoeman Airport,-33.0355987549,27.825899124099998,South Africa,East London
801,\N,Ermelo Airport,-26.4955997467041,29.979799270629883,South Africa,Ermelo
802,FCB,Ficksburg Sentraoes Airport,-28.82309913635254,27.908899307250977,South Africa,Ficksburg
803,GCJ,Grand Central Airport,-25.986299514799995,28.1401004791,South Africa,Johannesburg
804,GRJ,George Airport,-34.0056,22.378902,South Africa,George
806,\N,Graaff Reinet Airport,-32.193599700927734,24.541400909423828,South Africa,Graaff Reinet
807,\N,Grahamstown Airport,-33.284698486328125,26.49810028076172,South Africa,Grahamstown
808,\N,Greytown Airport,-29.1219997406,30.586700439499996,South Africa,Greytown
809,\N,Harmony Airport,-28.078699111938477,26.8612003326416,South Africa,Harmony
810,HRS,Harrismith Airport,-28.23509979248047,29.106199264526367,South Africa,Harrismith
811,HDS,Hoedspruit Air Force Base Airport,-24.368600845299998,31.0487003326,South Africa,Hoedspruit
812,\N,Gariep Dam Airport,-30.56220054626465,25.52829933166504,South Africa,Hendrik Verwoerddam
813,JNB,OR Tambo International Airport,-26.1392,28.246,South Africa,Johannesburg
814,KXE,P C Pelser Airport,-26.8710994720459,26.718000411987305,South Africa,Klerksdorp
815,KIM,Kimberley Airport,-28.802799224900003,24.7651996613,South Africa,Kimberley
816,\N,Krugersdorp Airport,-26.0808259199,27.7259149551,South Africa,Krugersdorp
817,\N,Kroonstad Airport,-27.660600662231445,27.315799713134766,South Africa,Kroonstad
818,KMH,Johan Pienaar Airport,-27.45669937133789,23.411399841308594,South Africa,Kuruman
819,KLZ,Kleinsee Airport,-29.6884002686,17.093999862700002,South Africa,Kleinsee
820,HLA,Lanseria Airport,-25.938499450699997,27.9260997772,South Africa,Johannesburg
821,\N,Lichtenburg Airport,-26.17569923400879,26.184600830078125,South Africa,Lichtenburg
822,\N,Makhado Air Force Base Airport,-23.159900665283203,29.696500778198242,South Africa,Lambertsbaai
823,SDB,Langebaanweg Airport,-32.968898773199996,18.1602993011,South Africa,Langebaanweg
824,LAY,Ladysmith Airport,-28.5816993713,29.749700546299998,South Africa,Ladysmith
825,\N,Middelburg Airport,-25.684799194335938,29.440200805664062,South Africa,Middelburg
827,MGH,Margate Airport,-30.8574008942,30.343000412,South Africa,Margate
828,\N,Marble Hall Airport,-24.989099502563477,29.283100128173828,South Africa,Marble Hall
829,\N,Majuba Power Station Airport,-27.079299926799997,29.7784996033,South Africa,Majuba Power Station
831,LLE,Riverside Airport,-25.4300003052,31.5767002106,South Africa,Malalane
832,\N,Morningside Farm Airport,-25.7045001984,26.9090003967,South Africa,Musina
833,MZQ,Mkuze Airport,-27.626100540161133,32.0443000793457,South Africa,Mkuze
834,NCS,Newcastle Airport,-27.7705993652,29.976900100699996,South Africa,Newcastle
835,\N,Nylstroom Airfield,-24.686100006103516,28.434900283813477,South Africa,Nylstroom
836,OVG,Overberg Airport,-34.554901123,20.250699996900003,South Africa,Overberg
837,OUH,Oudtshoorn Airport,-33.6069984436,22.188999176,South Africa,Oudtshoorn
838,PLZ,Port Elizabeth Airport,-33.9849014282,25.6173000336,South Africa,Port Elizabeth
839,PBZ,Plettenberg Bay Airport,-34.0881601675,23.3287234306,South Africa,Plettenberg Bay
840,PHW,Hendrik Van Eck Airport,-23.937200546299998,31.1553993225,South Africa,Phalaborwa
841,\N,Pietersburg Municipal Airport,-23.9260997772,29.4843997955,South Africa,Polokwane
842,JOH,Port St Johns Airport,-31.605899810791016,29.519800186157227,South Africa,Port Saint Johns
843,PZB,Pietermaritzburg Airport,-29.649000167799997,30.3987007141,South Africa,Pietermaritzburg
844,NTY,Pilanesberg International Airport,-25.333799362199997,27.173400878900004,South Africa,Pilanesberg
845,PTG,Polokwane International Airport,-23.845269,29.458615,South Africa,Potgietersrus
846,PCF,Potchefstroom Airport,-26.670999527,27.0818996429,South Africa,Potchefstroom
847,\N,Parys Airport,-26.889299392700195,27.503400802612305,South Africa,Parys
848,UTW,Queenstown Airport,-31.92020034790039,26.882200241088867,South Africa,Queenstown
849,RCB,Richards Bay Airport,-28.740999221800003,32.0920982361,South Africa,Richard's Bay
850,\N,Rustenburg Airport,-25.6443004608,27.271099090599996,South Africa,Rustenburg
851,ROD,Robertson Airport,-33.812198638916016,19.902799606323242,South Africa,Robertson
852,SBU,Springbok Airport,-29.689300537109375,17.939599990844727,South Africa,Springbok
853,ZEC,Secunda Airport,-26.52409935,29.170099258399997,South Africa,Secunda
854,\N,Saldanha /Vredenburg Airport,-32.964099884,17.9692993164,South Africa,Saldanha
855,\N,Springs Airfield,-26.2494004736,28.3982715607,South Africa,Springs
856,\N,Swartkop Air Force Base,-25.8097000122,28.164600372299997,South Africa,Swartkop
857,SIS,Sishen Airport,-27.6485996246,22.9993000031,South Africa,Sishen
858,\N,Hendrik Swellengrebel Airport,-34.04819869995117,20.474599838256836,South Africa,Swellendam
859,SZK,Skukuza Airport,-24.960899353,31.5886993408,South Africa,Skukuza
860,\N,Tommys Field Airport,-28.260000228881836,22.993200302124023,South Africa,Tommy's Field
861,\N,New Tempe Airport,-29.032899856567383,26.15760040283203,South Africa,Bloemfontein
862,\N,Tutuka Power Station Airport,-26.776599884,29.3388004303,South Africa,Tutuka
863,LTA,Tzaneen Airport,-23.8243999481,30.329299926799997,South Africa,Tzaneen
864,ULD,Prince Mangosuthu Buthelezi Airport,-28.3206005096,31.4165000916,South Africa,Ulundi
865,UTN,Pierre Van Ryneveld Airport,-28.39909935,21.260200500499998,South Africa,Upington
866,UTT,K. D. Matanzima Airport,-31.546363184900002,28.6733551025,South Africa,Umtata
867,VRU,Vryburg Airport,-26.9824008942,24.7287998199,South Africa,Vryburg
868,VIR,Virginia Airport,-29.770599365234375,31.058399200439453,South Africa,Durban
869,VRE,Vredendal Airport,-31.641000747680664,18.5447998046875,South Africa,Vredendal
870,\N,Vereeniging Airport,-26.566400528,27.9608001709,South Africa,Vereeniging
871,PRY,Wonderboom Airport,-25.6539,28.224199,South Africa,Pretoria
872,\N,Witbank Airport,-25.832300186199998,29.1919994354,South Africa,Witbank
873,WKF,Waterkloof Air Force Base,-25.829999923699997,28.222499847399998,South Africa,Waterkloof
874,\N,Welkom Airport,-27.996824511099998,26.663333892799997,South Africa,Welkom
875,\N,Ysterplaat Air Force Base,-33.90019989013672,18.498300552368164,South Africa,Ysterplaat
876,\N,Zeerust Airport,-25.599000930786133,26.042299270629883,South Africa,Zeerust
877,FRW,Francistown Airport,-21.15959930419922,27.47450065612793,Botswana,Francistown
878,JWA,Jwaneng Airport,-24.6023006439209,24.69099998474121,Botswana,Jwaneng
879,BBK,Kasane Airport,-17.83289909362793,25.162399291992188,Botswana,Kasane
880,MUB,Maun Airport,-19.97260093688965,23.431100845336914,Botswana,Maun
881,GBE,Sir Seretse Khama International Airport,-24.555201,25.9182,Botswana,Gaberone
882,PKW,Selebi Phikwe Airport,-22.0583,27.8288,Botswana,Selebi-phikwe
883,BZV,Maya-Maya Airport,-4.251699924468994,15.253000259399414,Congo (Brazzaville),Brazzaville
884,FTX,Owando Airport,-0.5313500165939331,15.95009994506836,Congo (Kinshasa),Owando
885,OUE,Ouesso Airport,1.6159900426899998,16.0379009247,Congo (Kinshasa),Ouesso
886,PNR,Pointe Noire Airport,-4.816030025482178,11.88659954071045,Congo (Brazzaville),Pointe-noire
887,MTS,Matsapha Airport,-26.52899932861328,31.3075008392334,Swaziland,Manzini
888,BGF,Bangui M'Poko International Airport,4.39847993850708,18.518800735473633,Central African Republic,Bangui
889,BBT,Berbérati Airport,4.2215800285339355,15.786399841308594,Central African Republic,Berberati
890,BSG,Bata Airport,1.9054700136184692,9.805680274963379,Equatorial Guinea,Bata
891,SSG,Malabo Airport,3.755270004272461,8.708720207214355,Equatorial Guinea,Malabo
892,ASI,RAF Ascension Island,-7.9696,-14.3937,Saint Helena,Wide Awake
893,MRU,Sir Seewoosagur Ramgoolam International Airport,-20.430201,57.683601,Mauritius,Plaisance
894,RRG,Sir Charles Gaetan Duval Airport,-19.7577,63.361,Mauritius,Rodriguez Island
895,NKW,Diego Garcia Naval Support Facility,-7.31327,72.411102,British Indian Ocean Territory,Diego Garcia Island
896,TKC,Tiko Airport,4.08919000626,9.360529899600001,Cameroon,Tiko
897,DLA,Douala International Airport,4.0060801506,9.719479560849999,Cameroon,Douala
898,MVR,Salak Airport,10.451399803161621,14.257399559020996,Cameroon,Maroua
899,FOM,Foumban Nkounja Airport,5.636919975280762,10.750800132751465,Cameroon,Foumban
900,NGE,N'Gaoundéré Airport,7.3570098876953125,13.559200286865234,Cameroon,N'gaoundere
901,GOU,Garoua International Airport,9.33588981628418,13.370100021362305,Cameroon,Garoua
902,BFX,Bafoussam Airport,5.536920070650001,10.354599952700001,Cameroon,Bafoussam
903,BPC,Bamenda Airport,6.039239883422852,10.122599601745605,Cameroon,Bamenda
904,YAO,Yaoundé Airport,3.8360400199890137,11.523500442504883,Cameroon,Yaounde
905,CGJ,Kasompe Airport,-12.572799682617,27.893899917603,Zambia,Kasompe
906,LVI,Livingstone Airport,-17.821800231933594,25.82270050048828,Zambia,Livingstone
907,LUN,Kenneth Kaunda International Airport Lusaka,-15.3308000565,28.4526004791,Zambia,Lusaka
908,MFU,Mfuwe Airport,-13.258899688720703,31.936599731445312,Zambia,Mfuwe
909,MNR,Mongu Airport,-15.254500389099121,23.16230010986328,Zambia,Mongu
910,NLA,Simon Mwansa Kapwepwe International Airport,-12.998100280762,28.66489982605,Zambia,Ndola
911,KIW,Southdowns Airport,-12.900500297546387,28.149900436401367,Zambia,Southdowns
912,HAH,Prince Said Ibrahim International Airport,-11.5337,43.2719,Comoros,Moroni
913,NWA,Mohéli Bandar Es Eslam Airport,-12.298100471496582,43.76639938354492,Comoros,Moheli
914,AJN,Ouani Airport,-12.131699562072754,44.430301666259766,Comoros,Anjouan
915,DZA,Dzaoudzi Pamandzi International Airport,-12.804699897766113,45.28110122680664,Mayotte,Dzaoudzi
916,RUN,Roland Garros Airport,-20.887100219726562,55.51029968261719,Reunion,St.-denis
917,ZSE,Pierrefonds Airport,-21.320899963378906,55.42499923706055,Reunion,St.-pierre
918,TNR,Ivato Airport,-18.7969,47.478802,Madagascar,Antananarivo
919,ZVA,Miandrivazo Airport,-19.56279945373535,45.450801849365234,Madagascar,Miandrivazo
920,SMS,Sainte Marie Airport,-17.093900680541992,49.815799713134766,Madagascar,Sainte Marie
921,TMM,Toamasina Airport,-18.109500885009766,49.39250183105469,Madagascar,Toamasina
922,MOQ,Morondava Airport,-20.284700393676758,44.31760025024414,Madagascar,Morondava
923,DIE,Arrachart Airport,-12.34939956665039,49.29169845581055,Madagascar,Antsiranana
924,WMR,Mananara Nord Airport,-16.16390037536621,49.773799896240234,Madagascar,Mananara
925,ZWA,Andapa Airport,-14.651700019836426,49.620601654052734,Madagascar,Andapa
926,AMB,Ambilobe Airport,-13.188400268554688,48.987998962402344,Madagascar,Ambilobe
927,ANM,Antsirabato Airport,-14.99940013885498,50.3202018737793,Madagascar,Antalaha
928,HVA,Analalava Airport,-14.62969970703125,47.76380157470703,Madagascar,Analalava
929,MJN,Amborovy Airport,-15.6668417421,46.351232528699995,Madagascar,Mahajanga
930,NOS,Fascene Airport,-13.3121004105,48.3148002625,Madagascar,Nosy-be
931,BPY,Besalampy Airport,-16.744530296500002,44.4824838638,Madagascar,Besalampy
932,WMN,Maroantsetra Airport,-15.436699867248535,49.68830108642578,Madagascar,Maroantsetra
933,SVB,Sambava Airport,-14.278599739074707,50.17470169067383,Madagascar,Sambava
934,VOH,Vohimarina Airport,-13.375800132751465,50.00279998779297,Madagascar,Vohemar
935,WAI,Ambalabe Airport,-14.898799896240234,47.993900299072266,Madagascar,Antsohihy
936,IVA,Ampampamena Airport,-13.484816,48.632702,Madagascar,Ampampamena
937,FTU,Tôlanaro Airport,-25.03809928894043,46.95610046386719,Madagascar,Tolagnaro
938,WFI,Fianarantsoa Airport,-21.441600799560547,47.111698150634766,Madagascar,Fianarantsoa
939,RVA,Farafangana Airport,-22.805299758911133,47.82059860229492,Madagascar,Farafangana
940,WVK,Manakara Airport,-22.119699478149414,48.02170181274414,Madagascar,Manakara
941,MNJ,Mananjary Airport,-21.201799392700195,48.358299255371094,Madagascar,Mananjary
942,MXM,Morombe Airport,-21.7539005279541,43.3754997253418,Madagascar,Morombe
943,TLE,Toliara Airport,-23.383399963378906,43.72850036621094,Madagascar,Toliara
944,SSY,Mbanza Congo Airport,-6.269899845123291,14.246999740600586,Angola,M'banza-congo
945,BUG,Benguela Airport,-12.609000206,13.4036998749,Angola,Benguela
946,CAB,Cabinda Airport,-5.59699010848999,12.188400268554688,Angola,Cabinda
948,NOV,Nova Lisboa Airport,-12.808899879455566,15.760499954223633,Angola,Huambo
949,SVP,Kuito Airport,-12.404600143433,16.947399139404,Angola,Kuito
950,\N,Lobito Airport,-12.371199607849121,13.536600112915039,Angola,Lobito
951,LAD,Quatro de Fevereiro Airport,-8.85837,13.2312,Angola,Luanda
952,MEG,Malanje Airport,-9.525090217590332,16.312400817871094,Angola,Malanje
953,SPP,Menongue Airport,-14.657600402832031,17.71980094909668,Angola,Menongue
955,GXG,Negage Airport,-7.754509925842285,15.287699699401855,Angola,Negage
956,PBN,Porto Amboim Airport,-10.722000122070312,13.76550006866455,Angola,Porto Amboim
957,VHC,Saurimo Airport,-9.689069747924805,20.431900024414062,Angola,Saurimo
958,SZA,Soyo Airport,-6.141089916229248,12.371800422668457,Angola,Soyo
959,SDD,Lubango Airport,-14.924699783325195,13.574999809265137,Angola,Lubango
960,LUO,Luena Airport,-11.768099784851074,19.8976993560791,Angola,Luena
961,UGO,Uige Airport,-7.60306978225708,15.027799606323242,Angola,Uige
962,XGN,Xangongo Airport,-16.755399703979492,14.965299606323242,Angola,Xangongo
963,OYE,Oyem Airport,1.5431100130081177,11.581399917602539,Gabon,Oyem
964,OKN,Okondja Airport,-0.6652140021324158,13.673100471496582,Gabon,Okondja
965,LBQ,Lambarene Airport,-0.7043889760971069,10.245699882507324,Gabon,Lambarene
966,BMM,Bitam Airport,2.0756399631500244,11.493200302124023,Gabon,Bitam
967,POG,Port Gentil Airport,-0.7117390036582947,8.754380226135254,Gabon,Port Gentil
968,OMB,Omboue Hopital Airport,-1.5747300386428833,9.262689590454102,Gabon,Omboue Hospial
969,MKU,Makokou Airport,0.5792109966278076,12.890899658203125,Gabon,Makokou
970,LBV,Libreville Leon M'ba International Airport,0.458600014448,9.412280082699999,Gabon,Libreville
971,MVB,M'Vengue El Hadj Omar Bongo Ondimba International Airport,-1.6561599969863892,13.437999725341797,Gabon,Franceville
972,PCP,Principe Airport,1.6629400253295898,7.411739826202393,Sao Tome and Principe,Principe
973,TMS,São Tomé International Airport,0.3781749904155731,6.7121500968933105,Sao Tome and Principe,Sao Tome
974,BEW,Beira Airport,-19.79640007019043,34.90760040283203,Mozambique,Beira
976,INH,Inhambane Airport,-23.876399993896484,35.40850067138672,Mozambique,Inhambane
977,VXC,Lichinga Airport,-13.274,35.2663,Mozambique,Lichinga
978,LFB,Lumbo Airport,-15.0331001282,40.671699523899996,Mozambique,Lumbo
979,MPM,Maputo Airport,-25.920799,32.572601,Mozambique,Maputo
980,MUD,Mueda Airport,-11.672900199890137,39.5630989074707,Mozambique,Mueda
981,MZB,Mocímboa da Praia Airport,-11.361800193786621,40.35490036010742,Mozambique,Mocimboa Da Praia
982,\N,Marrupa Airport,-13.225099563598633,37.552101135253906,Mozambique,Marrupa
983,MNC,Nacala Airport,-14.488200187683105,40.71220016479492,Mozambique,Nacala
984,APL,Nampula Airport,-15.105600357055664,39.28179931640625,Mozambique,Nampula
985,POL,Pemba Airport,-12.991762161254883,40.52401351928711,Mozambique,Pemba
986,UEL,Quelimane Airport,-17.855499267578125,36.86909866333008,Mozambique,Quelimane
987,\N,Songo Airport,-15.602700233459473,32.77320098876953,Mozambique,Songo
988,TET,Chingozi Airport,-16.104799270629883,33.640201568603516,Mozambique,Tete
989,\N,Ulongwe Airport,-14.70460033416748,34.35240173339844,Mozambique,Ulongwe
990,VNX,Vilankulo Airport,-22.018400192260742,35.31330108642578,Mozambique,Vilankulu
991,\N,Alphonse Airport,-7.00478,52.7262,Seychelles,Alphonse
992,DES,Desroches Airport,-5.6967,53.6558,Seychelles,Desroches
993,\N,Farquhar Airport,-10.1096,51.176102,Seychelles,Farquhar
994,SEZ,Seychelles International Airport,-4.67434,55.521801,Seychelles,Mahe
995,PRI,Praslin Airport,-4.3192901611328125,55.69139862060547,Seychelles,Praslin
996,\N,Coetivy Airport,-7.13457,56.278198,Seychelles,Coetivy
997,AEH,Abeche Airport,13.847000122070312,20.84429931640625,Chad,Abeche
998,MQQ,Moundou Airport,8.624409675598145,16.071399688720703,Chad,Moundou
999,NDJ,N'Djamena International Airport,12.1337,15.034,Chad,N'djamena
1000,FYT,Faya Largeau Airport,17.91710090637207,19.111099243164062,Chad,Faya-largeau
